2026.05.19 - 12.39.46

creationTime:Wed Apr 01 00:00:00 UTC 2026-Wed Apr 01 23:59:59 UTC 2026 ,messageType:FPL 
Direction	 Temps de Création	 Prio	 FamilyId	 Destinataires	 First Recipient Address	 FilTim	 Origine	 Circuit	 EMID	 IMID	 Incomplete Pathname	 IPM Identificateur	 Type	 First Reported Recipient	 Code du Motif	 Code de Diagnostic	 Texte
Input	 2026-04-01 00:45:36.074	 FF	 ANA0134	 [DBBBFPLX  DGACFPLX  DIIIZQZX]	 DBBBFPLX	 011245	 EDDFETHX	  	 ANA0134	 349.1775004336.14	 	  	 FPL	   	   	   	 (FPL-ETH515-IS-B788/H-SADE1E3FGHIJ1J2J3J4J5J7LM1M2OP1P2P3RVWXY/LB1D1-KEWR0145-M084F350 DCT ELVAE DCT COL DCT DIXIE Y481 POPPN DCT ISLES DCT SLATN/M084F370 DCT 41N060W 40N050W 35N040W 32N035W 28N030W DCT BAMUX/M084F380 DCT 20N027W/M084F390 DCT GAMBA UR976 LUMPO/N0485F390 UR976 ANITI DCT 1225N01200W 1209N01125W 1203N01110W 1037N00800W 1006N00654W 0804N00235W DCT LM DCT-DXXX0938 DBBB-PBN/A1B1C1D1L1O1S2 SUR/RSP180 DOF/260401 REG/ETAOS EET/KZDC0013 KZBW0015 KZNY0019 KZWY0052 41N060W0133 40N050W0226 LPPO0333 32N035W0411 28N030W0453 GVSC0532 20N027W0558 GAMBA0607 IRANI0621 CVS0632 UNAMA0641 GOOO0652 GLRB0751 GOOO0756 DGAC0905 SEL/CQBH CODE/040049 OPR/ETHIOPIAN AIRLINES PER/D RALT/CYQX LPLA GVAC RVR/075 RMK/TCAS OVERFLT PERM NBR GV 465/AAC/2025 FOR PAX FLT ? 467/AAC/2025 FOR CARGO)
Output	 2026-04-01 00:45:36.082	 FF	 349.1775004336.14	 [DGACFPLX]	 DGACFPLX	 011245	 EDDFETHX	 ACCRA	 NGA132	 349.1775004336.14	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:45:36.101	 FF	 349.1775004336.14	 [DBBBFPLX  DIIIZQZX]	 DBBBFPLX	 011245	 EDDFETHX	 AMH	 /PRMD=DR/ADMD=ICAO/C=XX/;MTCU-DRRR-1-20260401004536Z-0016:previd=349.1775004336.14	 349.1775004336.14	 	  	 FPL	   	   	   	   
Input	 2026-04-01 00:45:39.939	 FF	 ANA0135	 [DBBBZRZX  DXXXYDYX  DXXXYQYX  DXXXZTZX  DXXXZUZX]	 DBBBZRZX	 011245	 EDDFETHX	  	 ANA0135	 349.1775004339.15	 	  	 FPL	   	   	   	 (FPL-ETH515-IS-B788/H-SADE1E3FGHIJ1J2J3J4J5J7LM1M2OP1P2P3RVWXY/LB1D1-KEWR0145-M084F350 DCT ELVAE DCT COL DCT DIXIE Y481 POPPN DCT ISLES DCT SLATN/M084F370 DCT 41N060W 40N050W 35N040W 32N035W 28N030W DCT BAMUX/M084F380 DCT 20N027W/M084F390 DCT GAMBA UR976 LUMPO/N0485F390 UR976 ANITI DCT 1225N01200W 1209N01125W 1203N01110W 1037N00800W 1006N00654W 0804N00235W DCT LM DCT-DXXX0938 DBBB-PBN/A1B1C1D1L1O1S2 SUR/RSP180 DOF/260401 REG/ETAOS EET/KZDC0013 KZBW0015 KZNY0019 KZWY0052 41N060W0133 40N050W0226 LPPO0333 32N035W0411 28N030W0453 GVSC0532 20N027W0558 GAMBA0607 IRANI0621 CVS0632 UNAMA0641 GOOO0652 GLRB0751 GOOO0756 DGAC0905 SEL/CQBH CODE/040049 OPR/ETHIOPIAN AIRLINES PER/D RALT/CYQX LPLA GVAC RVR/075 RMK/TCAS OVERFLT PERM NBR GV 465/AAC/2025 FOR PAX FLT ? 467/AAC/2025 FOR CARGO)
Output	 2026-04-01 00:45:39.967	 FF	 349.1775004339.15	 [DBBBZRZX  DXXXYDYX  DXXXYQYX  DXXXZTZX  DXXXZUZX]	 DBBBZRZX	 011245	 EDDFETHX	 AMH	 /PRMD=DR/ADMD=ICAO/C=XX/;MTCU-DRRR-1-20260401004539Z-0017:previd=349.1775004339.15	 349.1775004339.15	 	  	 FPL	   	   	   	   
Input	 2026-04-01 00:45:52.167	 FF	 KNA009	 [FKKDZTZX]	 FKKDZTZX	 011242	 DNAAZPZX	  	 KNA009	 349.1775004352.16	 	  	 FPL	   	   	   	 (FPL-AJK138-IN-B738/M-DFGHILOUVWXZ/C-DNAA0120-N0451F300 ABC DCT MILBU UV456 BORMO DCT BINIM DCT POT DCT-DNPO0041 FKKD-NAV/SDFGHIWYR/S DOF/260401 REG/5NTON OPR/ALLIED AIR)
Output	 2026-04-01 00:45:52.173	 FF	 349.1775004352.16	 [CYSJAENX  KIADMHYA]	 CYSJAENX	 011242	 DNAAZPZX	 ALGER	 NAA0187	 349.1775004352.16	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:45:52.192	 FF	 349.1775004352.16	 [FKKDZTZX]	 FKKDZTZX	 011242	 DNAAZPZX	 AMH	 /PRMD=DR/ADMD=ICAO/C=XX/;MTCU-DRRR-1-20260401004552Z-0018:previd=349.1775004352.16	 349.1775004352.16	 	  	 FPL	   	   	   	   
Input	 2026-04-01 00:46:28.459	 FF	 341.1775004388.12	 [GQNNFDPA]	 GQNNFDPA	 011246	 DRRRFDPB	  	 LST3403	 341.1775004388.12	 	  	 FPL	   	   	   	 (FPL-AFR149/A5310-IS-B772/H-SDE2E3FGHIJ3J5M1P2RWXYZ/LB1D1-DNMM2255-N0498F340 POLTO1Q POLTO L433 TYE UA601 PAMPA UR983 OG UR866 ULPAK/N0483F360 UR866 BULIS/N0481F360 DCT MABAP UR722 SAK/N0478F380 UG5 AGDAL/N0473F400 UG5 KORIS L27 VJF DCT SVL DCT HIJ DCT RUSEM DCT SOTUK DCT USOKO DCT TLD DCT SIE DCT EDIGO DCT DGO L176 LUSEM DCT LULUT DCT POI/N0492F300 DCT PEPAX UT182 KEPER-LFPG0629 LFPO-PBN/A1B1C1D1L1O1S2T1 NAV/RNP2 DAT/CPDLCX 1FANSP2PDC SUR/260B RSP180 CANMANDATE DOF/260331 REG/FGSPZ EET/DGAC0008 DRRR0053 SEL/HPKM CODE/3949F9 RVR/075 IFP/MODESASP OPR/AFR ORGN/LFBOAFMI PER/C RALT/DXXX GOBD RMK/ACAS TCAS OVERFLT PERM)
Output	 2026-04-01 00:46:28.486	 FF	 341.1775004388.12	 [GQNNFDPA]	 GQNNFDPA	 011246	 DRRRFDPB	 AMH	 /PRMD=DR/ADMD=ICAO/C=XX/;MTCU-DRRR-1-20260401004628Z-0019:previd=341.1775004388.12	 341.1775004388.12	 	  	 FPL	   	   	   	   
Input	 2026-04-01 00:46:28.539	 FF	 341.1775004388.13	 [GQNNFDPB]	 GQNNFDPB	 011246	 DRRRFDPB	  	 LST3404	 341.1775004388.13	 	  	 FPL	   	   	   	 (FPL-AFR149/A5310-IS-B772/H-SDE2E3FGHIJ3J5M1P2RWXYZ/LB1D1-DNMM2255-N0498F340 POLTO1Q POLTO L433 TYE UA601 PAMPA UR983 OG UR866 ULPAK/N0483F360 UR866 BULIS/N0481F360 DCT MABAP UR722 SAK/N0478F380 UG5 AGDAL/N0473F400 UG5 KORIS L27 VJF DCT SVL DCT HIJ DCT RUSEM DCT SOTUK DCT USOKO DCT TLD DCT SIE DCT EDIGO DCT DGO L176 LUSEM DCT LULUT DCT POI/N0492F300 DCT PEPAX UT182 KEPER-LFPG0629 LFPO-PBN/A1B1C1D1L1O1S2T1 NAV/RNP2 DAT/CPDLCX 1FANSP2PDC SUR/260B RSP180 CANMANDATE DOF/260331 REG/FGSPZ EET/DGAC0008 DRRR0053 SEL/HPKM CODE/3949F9 RVR/075 IFP/MODESASP OPR/AFR ORGN/LFBOAFMI PER/C RALT/DXXX GOBD RMK/ACAS TCAS OVERFLT PERM)
Output	 2026-04-01 00:46:28.553	 FF	 341.1775004388.13	 [GQNNFDPB]	 GQNNFDPB	 011246	 DRRRFDPB	 AMH	 /PRMD=DR/ADMD=ICAO/C=XX/;MTCU-DRRR-1-20260401004628Z-0020:previd=341.1775004388.13	 341.1775004388.13	 	  	 FPL	   	   	   	   
Input	 2026-04-01 00:46:28.619	 FF	 341.1775004388.14	 [GQNNZQZX]	 GQNNZQZX	 011246	 DRRRFDPB	  	 LST3405	 341.1775004388.14	 	  	 FPL	   	   	   	 (FPL-AFR149/A5310-IS-B772/H-SDE2E3FGHIJ3J5M1P2RWXYZ/LB1D1-DNMM2255-N0498F340 POLTO1Q POLTO L433 TYE UA601 PAMPA UR983 OG UR866 ULPAK/N0483F360 UR866 BULIS/N0481F360 DCT MABAP UR722 SAK/N0478F380 UG5 AGDAL/N0473F400 UG5 KORIS L27 VJF DCT SVL DCT HIJ DCT RUSEM DCT SOTUK DCT USOKO DCT TLD DCT SIE DCT EDIGO DCT DGO L176 LUSEM DCT LULUT DCT POI/N0492F300 DCT PEPAX UT182 KEPER-LFPG0629 LFPO-PBN/A1B1C1D1L1O1S2T1 NAV/RNP2 DAT/CPDLCX 1FANSP2PDC SUR/260B RSP180 CANMANDATE DOF/260331 REG/FGSPZ EET/DGAC0008 DRRR0053 SEL/HPKM CODE/3949F9 RVR/075 IFP/MODESASP OPR/AFR ORGN/LFBOAFMI PER/C RALT/DXXX GOBD RMK/ACAS TCAS OVERFLT PERM)
Output	 2026-04-01 00:46:28.635	 FF	 341.1775004388.14	 [GQNNZQZX]	 GQNNZQZX	 011246	 DRRRFDPB	 AMH	 /PRMD=DR/ADMD=ICAO/C=XX/;MTCU-DRRR-1-20260401004628Z-0021:previd=341.1775004388.14	 341.1775004388.14	 	  	 FPL	   	   	   	   
Input	 2026-04-01 00:46:28.695	 FF	 341.1775004388.15	 [GQNNZIZX]	 GQNNZIZX	 011246	 DRRRFDPB	  	 LST3406	 341.1775004388.15	 	  	 FPL	   	   	   	 (FPL-AFR149/A5310-IS-B772/H-SDE2E3FGHIJ3J5M1P2RWXYZ/LB1D1-DNMM2255-N0498F340 POLTO1Q POLTO L433 TYE UA601 PAMPA UR983 OG UR866 ULPAK/N0483F360 UR866 BULIS/N0481F360 DCT MABAP UR722 SAK/N0478F380 UG5 AGDAL/N0473F400 UG5 KORIS L27 VJF DCT SVL DCT HIJ DCT RUSEM DCT SOTUK DCT USOKO DCT TLD DCT SIE DCT EDIGO DCT DGO L176 LUSEM DCT LULUT DCT POI/N0492F300 DCT PEPAX UT182 KEPER-LFPG0629 LFPO-PBN/A1B1C1D1L1O1S2T1 NAV/RNP2 DAT/CPDLCX 1FANSP2PDC SUR/260B RSP180 CANMANDATE DOF/260331 REG/FGSPZ EET/DGAC0008 DRRR0053 SEL/HPKM CODE/3949F9 RVR/075 IFP/MODESASP OPR/AFR ORGN/LFBOAFMI PER/C RALT/DXXX GOBD RMK/ACAS TCAS OVERFLT PERM)
Output	 2026-04-01 00:46:28.71	 FF	 341.1775004388.15	 [GQNNZIZX]	 GQNNZIZX	 011246	 DRRRFDPB	 AMH	 /PRMD=DR/ADMD=ICAO/C=XX/;MTCU-DRRR-1-20260401004628Z-0022:previd=341.1775004388.15	 341.1775004388.15	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:46:54.942	 FF	 /PRMD=FT/ADMD=ICAO/C=XX/;MTCU-FTTT-1-20260401004540Z-1558	 [HSSSZQZX]	 HSSSZQZX	 011246	 FTTTFDPA	 ADDIS-ABEBA	 NHA068	 384.1775004414.53	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:46:54.943	 FF	 /PRMD=FT/ADMD=ICAO/C=XX/;MTCU-FTTT-1-20260401004540Z-1558	 [CYSJAENX]	 CYSJAENX	 011246	 FTTTFDPA	 ALGER	 NAA0189	 384.1775004414.53	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:46:55.542	 FF	 /PRMD=FT/ADMD=ICAO/C=XX/;MTCU-FTTT-1-20260401004540Z-1560	 [HSSSYFYX]	 HSSSYFYX	 011246	 FTTTFDPA	 ADDIS-ABEBA	 NHA069	 384.1775004415.57	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:46:56.146	 FF	 /PRMD=FT/ADMD=ICAO/C=XX/;MTCU-FTTT-1-20260401004540Z-1561	 [HSSSEURX]	 HSSSEURX	 011246	 FTTTFDPA	 ADDIS-ABEBA	 NHA070	 384.1775004416.62	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:46:56.66	 FF	 /PRMD=FT/ADMD=ICAO/C=XX/;MTCU-FTTT-1-20260401004540Z-1560	 [KIADMHYA  CYSJAENX]	 KIADMHYA	 011246	 FTTTFDPA	 ALGER	 NAA0190	 384.1775004415.57	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:46:56.755	 FF	 /PRMD=FT/ADMD=ICAO/C=XX/;MTCU-FTTT-1-20260401004540Z-1559	 [HSSSYSYX]	 HSSSYSYX	 011246	 FTTTFDPA	 ADDIS-ABEBA	 NHA071	 384.1775004416.70	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:46:57.357	 FF	 /PRMD=FT/ADMD=ICAO/C=XX/;MTCU-FTTT-1-20260401004540Z-1562	 [DNKKZQZX]	 DNKKZQZX	 011246	 FTTTFDPA	 KANO	 NKA154	 384.1775004417.75	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:46:58.415	 FF	 /PRMD=FT/ADMD=ICAO/C=XX/;MTCU-FTTT-1-20260401004540Z-1561	 [KIADMHYA  CYSJAENX]	 KIADMHYA	 011246	 FTTTFDPA	 ALGER	 NAA0191	 384.1775004416.62	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:47:00.171	 FF	 /PRMD=FT/ADMD=ICAO/C=XX/;MTCU-FTTT-1-20260401004540Z-1558	 [KIADMHYA]	 KIADMHYA	 011246	 FTTTFDPA	 ALGER	 NAA0192	 384.1775004416.67	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:47:01.888	 FF	 /PRMD=FT/ADMD=ICAO/C=XX/;MTCU-FTTT-1-20260401004540Z-1559	 [KIADMHYA  CYSJAENX]	 KIADMHYA	 011246	 FTTTFDPA	 ALGER	 NAA0193	 384.1775004416.70	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:47:03.643	 FF	 /PRMD=FT/ADMD=ICAO/C=XX/;MTCU-FTTT-1-20260401004540Z-1562	 [KIADMHYA  CYSJAENX]	 KIADMHYA	 011246	 FTTTFDPA	 ALGER	 NAA0194	 384.1775004417.75	 	  	 FPL	   	   	   	   
Input	 2026-04-01 00:47:31.175	 FF	 341.1775004451.18	 [GQNNFDPA]	 GQNNFDPA	 011247	 DRRRFDPB	  	 LST3409	 341.1775004451.18	 	  	 FPL	   	   	   	 (FPL-AFR149/A5310-IS-B772/H-SDE2E3FGHIJ3J5M1P2RWXYZ/LB1D1-DNMM2255-N0498F340 POLTO1Q POLTO L433 TYE UA601 PAMPA UR983 OG UR866 ULPAK/N0483F360 UR866 BULIS/N0481F360 DCT MABAP UR722 SAK/N0478F380 UG5 AGDAL/N0473F400 UG5 KORIS L27 VJF DCT SVL DCT HIJ DCT RUSEM DCT SOTUK DCT USOKO DCT TLD DCT SIE DCT EDIGO DCT DGO L176 LUSEM DCT LULUT DCT POI/N0492F300 DCT PEPAX UT182 KEPER-LFPG0629 LFPO-PBN/A1B1C1D1L1O1S2T1 NAV/RNP2 DAT/CPDLCX 1FANSP2PDC SUR/260B RSP180 CANMANDATE DOF/260331 REG/FGSPZ EET/DGAC0008 DRRR0053 SEL/HPKM CODE/3949F9 RVR/075 IFP/MODESASP OPR/AFR ORGN/LFBOAFMI PER/C RALT/DXXX GOBD RMK/ACAS TCAS OVERFLT PERM)
Output	 2026-04-01 00:47:31.193	 FF	 341.1775004451.18	 [GQNNFDPA]	 GQNNFDPA	 011247	 DRRRFDPB	 AMH	 /PRMD=DR/ADMD=ICAO/C=XX/;MTCU-DRRR-1-20260401004731Z-0027:previd=341.1775004451.18	 341.1775004451.18	 	  	 FPL	   	   	   	   
Input	 2026-04-01 00:47:31.243	 FF	 341.1775004451.19	 [GQNNFDPB]	 GQNNFDPB	 011247	 DRRRFDPB	  	 LST3410	 341.1775004451.19	 	  	 FPL	   	   	   	 (FPL-AFR149/A5310-IS-B772/H-SDE2E3FGHIJ3J5M1P2RWXYZ/LB1D1-DNMM2255-N0498F340 POLTO1Q POLTO L433 TYE UA601 PAMPA UR983 OG UR866 ULPAK/N0483F360 UR866 BULIS/N0481F360 DCT MABAP UR722 SAK/N0478F380 UG5 AGDAL/N0473F400 UG5 KORIS L27 VJF DCT SVL DCT HIJ DCT RUSEM DCT SOTUK DCT USOKO DCT TLD DCT SIE DCT EDIGO DCT DGO L176 LUSEM DCT LULUT DCT POI/N0492F300 DCT PEPAX UT182 KEPER-LFPG0629 LFPO-PBN/A1B1C1D1L1O1S2T1 NAV/RNP2 DAT/CPDLCX 1FANSP2PDC SUR/260B RSP180 CANMANDATE DOF/260331 REG/FGSPZ EET/DGAC0008 DRRR0053 SEL/HPKM CODE/3949F9 RVR/075 IFP/MODESASP OPR/AFR ORGN/LFBOAFMI PER/C RALT/DXXX GOBD RMK/ACAS TCAS OVERFLT PERM)
Output	 2026-04-01 00:47:31.257	 FF	 341.1775004451.19	 [GQNNFDPB]	 GQNNFDPB	 011247	 DRRRFDPB	 AMH	 /PRMD=DR/ADMD=ICAO/C=XX/;MTCU-DRRR-1-20260401004731Z-0028:previd=341.1775004451.19	 341.1775004451.19	 	  	 FPL	   	   	   	   
Input	 2026-04-01 00:47:31.307	 FF	 341.1775004451.20	 [GQNNZQZX]	 GQNNZQZX	 011247	 DRRRFDPB	  	 LST3411	 341.1775004451.20	 	  	 FPL	   	   	   	 (FPL-AFR149/A5310-IS-B772/H-SDE2E3FGHIJ3J5M1P2RWXYZ/LB1D1-DNMM2255-N0498F340 POLTO1Q POLTO L433 TYE UA601 PAMPA UR983 OG UR866 ULPAK/N0483F360 UR866 BULIS/N0481F360 DCT MABAP UR722 SAK/N0478F380 UG5 AGDAL/N0473F400 UG5 KORIS L27 VJF DCT SVL DCT HIJ DCT RUSEM DCT SOTUK DCT USOKO DCT TLD DCT SIE DCT EDIGO DCT DGO L176 LUSEM DCT LULUT DCT POI/N0492F300 DCT PEPAX UT182 KEPER-LFPG0629 LFPO-PBN/A1B1C1D1L1O1S2T1 NAV/RNP2 DAT/CPDLCX 1FANSP2PDC SUR/260B RSP180 CANMANDATE DOF/260331 REG/FGSPZ EET/DGAC0008 DRRR0053 SEL/HPKM CODE/3949F9 RVR/075 IFP/MODESASP OPR/AFR ORGN/LFBOAFMI PER/C RALT/DXXX GOBD RMK/ACAS TCAS OVERFLT PERM)
Output	 2026-04-01 00:47:31.317	 FF	 341.1775004451.20	 [GQNNZQZX]	 GQNNZQZX	 011247	 DRRRFDPB	 AMH	 /PRMD=DR/ADMD=ICAO/C=XX/;MTCU-DRRR-1-20260401004731Z-0029:previd=341.1775004451.20	 341.1775004451.20	 	  	 FPL	   	   	   	   
Input	 2026-04-01 00:47:31.37	 FF	 341.1775004451.21	 [GQNNZIZX]	 GQNNZIZX	 011247	 DRRRFDPB	  	 LST3412	 341.1775004451.21	 	  	 FPL	   	   	   	 (FPL-AFR149/A5310-IS-B772/H-SDE2E3FGHIJ3J5M1P2RWXYZ/LB1D1-DNMM2255-N0498F340 POLTO1Q POLTO L433 TYE UA601 PAMPA UR983 OG UR866 ULPAK/N0483F360 UR866 BULIS/N0481F360 DCT MABAP UR722 SAK/N0478F380 UG5 AGDAL/N0473F400 UG5 KORIS L27 VJF DCT SVL DCT HIJ DCT RUSEM DCT SOTUK DCT USOKO DCT TLD DCT SIE DCT EDIGO DCT DGO L176 LUSEM DCT LULUT DCT POI/N0492F300 DCT PEPAX UT182 KEPER-LFPG0629 LFPO-PBN/A1B1C1D1L1O1S2T1 NAV/RNP2 DAT/CPDLCX 1FANSP2PDC SUR/260B RSP180 CANMANDATE DOF/260331 REG/FGSPZ EET/DGAC0008 DRRR0053 SEL/HPKM CODE/3949F9 RVR/075 IFP/MODESASP OPR/AFR ORGN/LFBOAFMI PER/C RALT/DXXX GOBD RMK/ACAS TCAS OVERFLT PERM)
Output	 2026-04-01 00:47:31.406	 FF	 341.1775004451.21	 [GQNNZIZX]	 GQNNZIZX	 011247	 DRRRFDPB	 AMH	 /PRMD=DR/ADMD=ICAO/C=XX/;MTCU-DRRR-1-20260401004731Z-0030:previd=341.1775004451.21	 341.1775004451.21	 	  	 FPL	   	   	   	   
Input	 2026-04-01 00:48:10.804	 FF	 341.1775004490.26	 [GQNNFDPA]	 GQNNFDPA	 011248	 DRRRFDPB	  	 LST3417	 341.1775004490.26	 	  	 FPL	   	   	   	 (FPL-AFR933/A5346-IS-B772/H-SDE2E3FGHIJ3J5M1P2RWXYZ/LB1D1-FNBJ2130-N0494F360 DCT VNA UA400 STM/M084F360 UR603 NARPI DCT INOSA DCT AMPAN/N0487F380 DCT TAMOK DCT MONOS DCT PAMPA UR983 OG UR866 BULIS/N0475F400 DCT MABAP UR722 SAK UG5 KORIS L27 VJF DCT SVL DCT HIJ DCT RUSEM DCT SOTUK DCT USOKO DCT TLD DCT SIE DCT EDIGO DCT DGO L176 LUSEM DCT LULUT DCT POI/N0494F300 DCT PEPAX UT182 KEPER KEPER9E-LFPG0837 LFPO-PBN/A1B1C1D1L1O1S2T1 NAV/RNP2 DAT/1FANSP2PDC CPDLCX SUR/260B RSP180 CANMANDATE DOF/260331 REG/FGSPD EET/DGAC0130 DRRR0304 SEL/EHGL CODE/3949E3 RVR/075 OPR/AFR PER/C RALT/DBBB GOBD RMK/ACAS TCAS OVERFLT PERM NBR)
Output	 2026-04-01 00:48:10.824	 FF	 341.1775004490.26	 [GQNNFDPA]	 GQNNFDPA	 011248	 DRRRFDPB	 AMH	 /PRMD=DR/ADMD=ICAO/C=XX/;MTCU-DRRR-1-20260401004810Z-0035:previd=341.1775004490.26	 341.1775004490.26	 	  	 FPL	   	   	   	   
Input	 2026-04-01 00:48:10.878	 FF	 341.1775004490.27	 [GQNNFDPB]	 GQNNFDPB	 011248	 DRRRFDPB	  	 LST3418	 341.1775004490.27	 	  	 FPL	   	   	   	 (FPL-AFR933/A5346-IS-B772/H-SDE2E3FGHIJ3J5M1P2RWXYZ/LB1D1-FNBJ2130-N0494F360 DCT VNA UA400 STM/M084F360 UR603 NARPI DCT INOSA DCT AMPAN/N0487F380 DCT TAMOK DCT MONOS DCT PAMPA UR983 OG UR866 BULIS/N0475F400 DCT MABAP UR722 SAK UG5 KORIS L27 VJF DCT SVL DCT HIJ DCT RUSEM DCT SOTUK DCT USOKO DCT TLD DCT SIE DCT EDIGO DCT DGO L176 LUSEM DCT LULUT DCT POI/N0494F300 DCT PEPAX UT182 KEPER KEPER9E-LFPG0837 LFPO-PBN/A1B1C1D1L1O1S2T1 NAV/RNP2 DAT/1FANSP2PDC CPDLCX SUR/260B RSP180 CANMANDATE DOF/260331 REG/FGSPD EET/DGAC0130 DRRR0304 SEL/EHGL CODE/3949E3 RVR/075 OPR/AFR PER/C RALT/DBBB GOBD RMK/ACAS TCAS OVERFLT PERM NBR)
Output	 2026-04-01 00:48:10.896	 FF	 341.1775004490.27	 [GQNNFDPB]	 GQNNFDPB	 011248	 DRRRFDPB	 AMH	 /PRMD=DR/ADMD=ICAO/C=XX/;MTCU-DRRR-1-20260401004810Z-0036:previd=341.1775004490.27	 341.1775004490.27	 	  	 FPL	   	   	   	   
Input	 2026-04-01 00:48:10.959	 FF	 341.1775004490.28	 [GQNNZQZX]	 GQNNZQZX	 011248	 DRRRFDPB	  	 LST3419	 341.1775004490.28	 	  	 FPL	   	   	   	 (FPL-AFR933/A5346-IS-B772/H-SDE2E3FGHIJ3J5M1P2RWXYZ/LB1D1-FNBJ2130-N0494F360 DCT VNA UA400 STM/M084F360 UR603 NARPI DCT INOSA DCT AMPAN/N0487F380 DCT TAMOK DCT MONOS DCT PAMPA UR983 OG UR866 BULIS/N0475F400 DCT MABAP UR722 SAK UG5 KORIS L27 VJF DCT SVL DCT HIJ DCT RUSEM DCT SOTUK DCT USOKO DCT TLD DCT SIE DCT EDIGO DCT DGO L176 LUSEM DCT LULUT DCT POI/N0494F300 DCT PEPAX UT182 KEPER KEPER9E-LFPG0837 LFPO-PBN/A1B1C1D1L1O1S2T1 NAV/RNP2 DAT/1FANSP2PDC CPDLCX SUR/260B RSP180 CANMANDATE DOF/260331 REG/FGSPD EET/DGAC0130 DRRR0304 SEL/EHGL CODE/3949E3 RVR/075 OPR/AFR PER/C RALT/DBBB GOBD RMK/ACAS TCAS OVERFLT PERM NBR)
Output	 2026-04-01 00:48:10.976	 FF	 341.1775004490.28	 [GQNNZQZX]	 GQNNZQZX	 011248	 DRRRFDPB	 AMH	 /PRMD=DR/ADMD=ICAO/C=XX/;MTCU-DRRR-1-20260401004810Z-0037:previd=341.1775004490.28	 341.1775004490.28	 	  	 FPL	   	   	   	   
Input	 2026-04-01 00:48:11.039	 FF	 341.1775004491.29	 [GQNNZIZX]	 GQNNZIZX	 011248	 DRRRFDPB	  	 LST3420	 341.1775004491.29	 	  	 FPL	   	   	   	 (FPL-AFR933/A5346-IS-B772/H-SDE2E3FGHIJ3J5M1P2RWXYZ/LB1D1-FNBJ2130-N0494F360 DCT VNA UA400 STM/M084F360 UR603 NARPI DCT INOSA DCT AMPAN/N0487F380 DCT TAMOK DCT MONOS DCT PAMPA UR983 OG UR866 BULIS/N0475F400 DCT MABAP UR722 SAK UG5 KORIS L27 VJF DCT SVL DCT HIJ DCT RUSEM DCT SOTUK DCT USOKO DCT TLD DCT SIE DCT EDIGO DCT DGO L176 LUSEM DCT LULUT DCT POI/N0494F300 DCT PEPAX UT182 KEPER KEPER9E-LFPG0837 LFPO-PBN/A1B1C1D1L1O1S2T1 NAV/RNP2 DAT/1FANSP2PDC CPDLCX SUR/260B RSP180 CANMANDATE DOF/260331 REG/FGSPD EET/DGAC0130 DRRR0304 SEL/EHGL CODE/3949E3 RVR/075 OPR/AFR PER/C RALT/DBBB GOBD RMK/ACAS TCAS OVERFLT PERM NBR)
Output	 2026-04-01 00:48:11.054	 FF	 341.1775004491.29	 [GQNNZIZX]	 GQNNZIZX	 011248	 DRRRFDPB	 AMH	 /PRMD=DR/ADMD=ICAO/C=XX/;MTCU-DRRR-1-20260401004811Z-0038:previd=341.1775004491.29	 341.1775004491.29	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:49:00.267	 FF	 /PRMD=K/ADMD=ICAO/C=XX/;SLCAMHS040100485800748734	 [DRRRFDPI  DRRRFDPB]	 DRRRFDPI	 011248	 DAAGDAHX	 TOPSKY-ATC	 SLT0140	 384.1775004540.169	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:49:00.267	 FF	 /PRMD=K/ADMD=ICAO/C=XX/;SLCAMHS040100485800748734	 [CYSJAENX  KIADMHYA]	 CYSJAENX	 011248	 DAAGDAHX	 ALGER	 NAA0217	 384.1775004540.169	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:49:00.275	 FF	 /PRMD=K/ADMD=ICAO/C=XX/;SLCAMHS040100485800748734	 [DNAAZPZX]	 DNAAZPZX	 011248	 DAAGDAHX	 KANO	 NKA162	 384.1775004540.173	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:49:00.313	 FF	 /PRMD=K/ADMD=ICAO/C=XX/;SLCAMHS040100485800748734	 [DRRNYDYX]	 DRRNYDYX	 011248	 DAAGDAHX	 ASS_LOCALE	 PNC037	 384.1775004540.176	 	  	 FPL	   	   	   	   
